기준년월,	국가코드,	HSK품목코드,	수출입구분코드,	수출입구분명,	국가명,	경제권명,	수산물수출입품목명,	당월 수출입중량,	당월수출입미화금액,	당월 누계 수출입중량,	당월 누계 수출입미화금액,	데이터기준일자	
'201902','NO','0305410000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','태평양 연어(옹코링쿠스- 넬카/고르부스카/케타/차비차/키수츠/마소/로두루스)/ 대서양 연어(살모 살라)/ 다뉴브 연어(후코 후코))','0','0','14737','323591','20190331'
'201902','NO','0306149090','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','갑각류 기타(냉동한 것)(훈제한것 외 기타)','0','0','12465','225446','20190331'
'201902','NO','0306339000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','게(기타)','52215','2004221','173618','6605641','20190331'
'201902','NO','0306350000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','냉수성(冷水性) 새우류[판달러스(Pandalus)종ㆍ크란곤 크란곤(Crangon crangon)]','16','16','16','16','20190331'
'201902','NO','0306992000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','건조한 것','7','38','7','38','20190331'
'201902','NO','0511919000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','어류/갑각류/연체동물/수행동','6','1113','6','1113','20190331'
'201902','NO','1504200000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]','8','44','9','72','20190331'
'201902','NO','1504309000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','기타해서포유동물의 유지와 그','5','49','5','49','20190331'
'201902','NO','1603009000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','갑각류/연체동물/수생동물의','0','22','0','22','20190331'
'201902','NO','1604119000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','연어(조제/밀페용기에 넣은 것 이외 기타)','0','0','5120','143482','20190331'
'201902','NO','1604121000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','청어(밀폐용기에넣은것)','2','22','2','22','20190331'
'201902','NO','1604320000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','캐비아 대용물','33020','140801','56340','236875','20190331'
'201902','NO','1605290000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','새우류(조제 또는 저장처리)','0','0','4','157','20190331'
'201902','NO','1605591090','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','골뱅이(조제 또는 저장처리)(기타)','22620','294177','22620','294177','20190331'
'201902','NO','2301201000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','어류의 분.조분 및 펠리트','98000','163170','98000','163170','20190331'
'201902','NO','2301209000','I','수입','노르웨이','경제협력개발기구/유럽자유무역연합','어류외기타 분.조분 및 펠리트','46800','120510','46800','120510','20190331'
'201902','NZ','0301929090','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','뱀장어(앵궐라종)','306','4107','666','8817','20190331'
'201902','NZ','0302130000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','태평양연어(옹코링쿠스-넬카/고르부스카/케타/차비차/키수츠/마소/로드루스)','852','15274','2251','41471','20190331'
'201902','NZ','0303810000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','곱상어와 기타 상어(냉동)','0','0','11688','17559','20190331'
'201902','NZ','0303822000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','홍어(냉동)','16980','47772','40748','101674','20190331'
'201902','NZ','0303893090','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','돔(냉동)(기타)','500','3050','500','3050','20190331'
'201902','NZ','0303899099','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타어류(냉동)','1001','3003','8811','19017','20190331'
'201902','NZ','0303912010','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','명란','0','0','9540','43407','20190331'
'201902','NZ','0303912090','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타','3980','22303','230318','811530','20190331'
'201902','NZ','0304410000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','태평양 연어(옹코링쿠스- 넬카/고르부스카/케타/차비차/키수츠/마소//로두루스/ 대서양 연어(살모 살라/다뉴브 연어)','10','243','35','866','20190331'
'201902','NZ','0304499000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타(신선 또는 냉장한 피레트)','29','934','109','3533','20190331'
'201902','NZ','0304690000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','틸라피아/메기/잉어/뱀장어/나일퍼치 종의 기타(냉동한 피레트)','0','0','213','3643','20190331'
'201902','NZ','0304790000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','브레그마세로티대과외6종무리에놀레피디대과어류의(냉동한피레트)','0','0','48952','136681','20190331'
'201902','NZ','0304810000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','태평양 연어(옹코링쿠스 -넬카/고르부스카/케타/차비차/키수츠/마소/로두루스)/ 대서양 연어(살모 살라)/다뉴브 연어(후코 후코))','0','0','140','3744','20190331'
'201902','NZ','0304999000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타 냉동연육 외 기타','6360','8904','6360','8904','20190331'
'201902','NZ','0305100000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류의 고운 가루ㆍ거친 가루와 펠릿(pellet)(식용에 적합한 것으로 한정한다)','1000','18057','1000','18057','20190331'
'201902','NZ','0305410000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','태평양 연어(옹코링쿠스- 넬카/고르부스카/케타/차비차/키수츠/마소/로두루스)/ 대서양 연어(살모 살라)/ 다뉴브 연어(후코 후코))','10097','320423','10328','328706','20190331'
'201902','NZ','0305699000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','어류(청어/대구/연어/송어/갈치/정어리/고등어 등 이외)','0','0','2','132','20190331'
'201902','NZ','0307392000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','홍합(건조)','1998','71403','1999','71416','20190331'
'201902','NZ','0307393000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','홍합(훈제한 것)','19','611','56','1828','20190331'
'201902','NZ','0307399000','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','홍합(산 것/ 신선/ 냉장/ 냉동/ 건조 이외 기타)','1','14','576','24514','20190331'
'201902','NZ','0307432010','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종','83356','393768','137694','686175','20190331'
'201902','NZ','0307493090','I','수입','뉴질랜드','아시아.태평양 경제협력체/경제협력개발기구/환태평양경제동반자협정/역내포괄적경제동반자협정/포괄적.점진적 환태평양 경제동반자협졍','기타','0','0','5','93','20190331'
